id_estacion;id_carburante;precio_carburante 
3503;4;1,669
3503;6;1,429
3503;7;1,489
3504;1;1,459
3504;6;1,349
3505;1;1,529
3505;4;1,659
3505;6;1,419
3506;1;1,529
3506;4;1,671
3506;6;1,449
3506;7;1,539
3507;1;1,439
3507;6;1,319
3508;1;1,529
3508;4;1,671
3508;6;1,449
3508;7;1,539
3509;1;1,504
3509;4;1,624
3509;6;1,424
3509;7;1,474
3509;8;1,199
3510;1;1,399
3510;4;1,599
3510;6;1,329
3511;1;1,619
3511;6;1,599
3512;1;1,569
3512;4;1,729
3512;6;1,459
3512;7;1,559
3512;8;1,182
3513;1;1,429
3513;6;1,259
3513;7;1,339
3514;1;1,584
3514;6;1,449
3514;7;1,514
3515;1;1,459
3515;6;1,329
3516;1;1,619
3516;6;1,475
3516;7;1,535
3517;1;1,357
3517;6;1,218
3518;8;1,07
3519;1;1,539
3519;4;1,659
3519;6;1,429
3519;7;1,489
3519;8;1,144
3520;1;1,469
3520;6;1,359
3520;8;0,998
3521;1;1,589
3521;6;1,489
3521;8;1,209
3522;1;1,499
3522;6;1,409
3522;8;1,039
3523;1;1,564
3523;4;1,696
3523;6;1,488
3523;7;1,597
3524;1;1,579
3524;6;1,379
3524;7;1,479
3524;8;1,119
3525;1;1,499
3525;5;1,719
3525;6;1,399
3525;8;1,099
3525;9;1,099
3526;1;1,599
3526;3;1,699
3526;6;1,487
3526;7;1,589
3526;13;0,969
3527;1;1,519
3527;4;1,669
3527;6;1,419
3527;7;1,509
3527;13;0,969
3528;1;1,504
3528;4;1,604
3528;6;1,414
3528;7;1,484
3529;1;1,529
3529;4;1,669
3529;6;1,429
3529;7;1,529
3530;1;1,359
3530;4;1,559
3530;6;1,259
3530;7;1,359
3531;1;1,499
3531;4;1,669
3531;6;1,419
3531;7;1,454
3531;8;1,149
3532;1;1,549
3532;4;1,679
3532;6;1,419
3532;7;1,519
3533;1;1,539
3533;4;1,671
3533;6;1,429
3533;7;1,519
3534;1;1,599
3534;3;1,699
3534;6;1,487
3534;7;1,589
3534;13;0,969
3535;1;1,379
3535;6;1,259
3536;1;1,549
3536;6;1,439
3536;7;1,539
3537;1;1,539
3537;4;1,681
3537;6;1,459
3537;7;1,549
3538;1;1,559
3538;6;1,459
3538;8;1,299
3539;1;1,51
3539;6;1,4
3539;8;1,05
3540;1;1,499
3540;6;1,439
3540;8;1,099
3541;1;1,529
3541;4;1,669
3541;6;1,429
3541;7;1,489
3541;8;1,144
3542;6;1,439
3543;1;1,509
3543;6;1,439
3543;7;1,489
3544;6;1,281
3545;1;1,494
3545;4;1,634
3545;6;1,384
3545;7;1,454
3546;1;1,594
3546;6;1,468
3546;7;1,558
3547;14;1,299
3547;15;1,239
3548;1;1,559
3548;4;1,669
3548;6;1,449
3548;7;1,509
3549;1;1,559
3549;6;1,455
3549;8;1,138
3550;1;1,559
3550;4;1,709
3550;6;1,455
3550;7;1,539
3551;1;1,609
3551;4;1,719
3551;6;1,489
3551;7;1,579
3552;1;1,609
3552;4;1,719
3552;6;1,489
3552;7;1,579
3553;1;1,549
3553;4;1,669
3553;6;1,419
3553;7;1,479
3554;1;1,389
3554;6;1,269
3554;7;1,279
3555;1;1,399
3555;6;1,279
3556;1;1,5
3556;6;1,4
3556;8;1,12
3557;1;1,619
3557;4;1,729
3557;6;1,499
3557;7;1,599
3557;13;0,971
3558;1;1,619
3558;4;1,729
3558;6;1,499
3558;7;1,599
3558;13;0,971
3559;1;1,599
3559;6;1,499
3559;7;1,579
3559;8;1,229
3560;1;1,499
3560;4;1,659
3560;6;1,399
3560;7;1,459
3561;1;1,419
3561;4;1,539
3561;6;1,336
3561;7;1,373
3562;1;1,359
3562;6;1,199
3563;1;1,539
3563;4;1,681
3563;6;1,459
3563;7;1,549
3564;1;1,539
3564;4;1,681
3564;6;1,459
3564;7;1,549
3565;1;1,549
3565;4;1,689
3565;6;1,439
3565;7;1,529
3565;13;0,969
3566;1;1,589
3566;3;1,665
3566;6;1,468
3566;7;1,546
3567;1;1,409
3567;4;1,599
3567;6;1,309
3567;7;1,349
3568;1;1,586
3568;3;1,665
3568;6;1,477
3568;7;1,557
3569;1;1,409
3569;6;1,319
3569;8;1,309
3570;1;1,329
3570;6;1,165
3570;7;1,185
3571;14;1,249
3571;15;1,179
3572;1;1,549
3572;4;1,699
3572;6;1,439
3572;7;1,509
3573;1;1,539
3573;4;1,681
3573;6;1,459
3573;7;1,549
3574;1;1,347
3574;6;1,167
3575;1;1,347
3575;6;1,167
3576;1;1,347
3576;6;1,167
3577;8;1,162
3578;1;1,549
3578;4;1,709
3578;6;1,439
3578;7;1,539
3579;1;1,539
3579;4;1,681
3579;6;1,459
3579;7;1,549
3580;1;1,579
3580;3;1,655
3580;6;1,477
3580;7;1,547
3581;1;1,499
3581;4;1,639
3581;6;1,409
3581;7;1,449
3582;1;1,379
3582;4;1,599
3582;6;1,319
3583;1;1,504
3583;3;1,554
3583;6;1,439
3583;7;1,489
3584;1;1,529
3584;4;1,671
3584;6;1,449
3584;7;1,539
3585;1;1,549
3585;4;1,689
3585;6;1,429
3585;7;1,519
3586;1;1,539
3586;4;1,681
3586;6;1,449
3586;7;1,539
3587;1;1,509
3587;6;1,429
3587;8;1,139
3588;1;1,419
3588;6;1,329
3588;8;1,329
3589;1;1,539
3589;4;1,689
3589;6;1,429
3589;7;1,509
3590;1;1,539
3590;4;1,689
3590;6;1,459
3590;7;1,549
3591;1;1,338
3591;6;1,168
3592;1;1,319
3592;6;1,229
3593;1;1,529
3593;6;1,389
3594;1;1,409
3594;4;1,599
3594;6;1,309
3594;7;1,349
3594;13;0,929
3595;1;1,349
3595;6;1,249
3596;8;1,1
3597;1;1,529
3597;6;1,419
3597;7;1,499
3597;8;1,165
3598;1;1,559
3598;4;1,659
3598;6;1,459
3598;8;1,139
3599;1;1,549
3599;4;1,729
3599;6;1,449
3599;7;1,509
3599;8;1,089
3600;1;1,469
3600;4;1,609
3600;6;1,409
3600;7;1,489
3601;1;1,479
3601;6;1,379
3601;8;1,019
3602;1;1,569
3602;4;1,729
3602;6;1,479
3602;7;1,569
3602;8;1,189
3603;1;1,529
3603;4;1,659
3603;6;1,419
3603;8;1,092
3604;8;1,109
3605;1;1,53
3605;6;1,43
3606;1;1,539
3606;4;1,681
3606;6;1,459
3606;7;1,549
3607;1;1,509
3607;6;1,409
3608;6;1,379
3609;1;1,579
3609;6;1,484
3609;7;1,554
3610;1;1,619
3610;6;1,599
3610;8;1,359
3611;1;1,528
3611;4;1,653
3611;6;1,427
3611;7;1,487
3611;8;1,118
3612;1;1,549
3612;4;1,699
3612;6;1,439
3612;7;1,489
3612;8;1,144
3613;1;1,489
3613;6;1,389
3613;7;1,459
3613;8;1,129
3614;1;1,559
3614;6;1,456
3614;7;1,534
3615;1;1,489
3615;6;1,389
3616;1;1,525
3616;6;1,435
3617;1;1,585
3617;6;1,477
3617;7;1,538
3618;1;1,359
3618;6;1,257
3619;1;1,539
3619;6;1,439
3619;7;1,499
3619;8;1,144
3620;6;1,32
3621;6;1,363
3622;1;1,569
3622;6;1,599
3623;1;1,359
3623;4;1,689
3623;6;1,259
3623;7;1,299
3624;1;1,569
3624;3;1,619
3624;6;1,474
3624;7;1,569
3625;1;1,567
3625;3;1,617
3625;4;1,699
3625;6;1,477
3625;7;1,567
3626;1;1,359
3626;6;1,257
3627;1;1,346
3627;6;1,259
3628;1;1,379
3628;4;1,639
3628;6;1,261
3628;7;1,486
3628;8;1,298
3629;1;1,7
3629;6;1,28
3630;1;1,379
3630;6;1,309
3630;8;1,309
3630;14;1,109
3630;15;1,059
3631;7;1,287
3632;1;1,529
3632;4;1,669
3632;6;1,419
3632;7;1,489
3633;1;1,463
3633;6;1,343
3634;1;1,447
3634;6;1,347
3635;1;1,519
3635;6;1,409
3635;7;1,499
3636;1;1,427
3636;6;1,254
3637;1;1,343
3637;6;1,256
3638;1;1,589
3638;4;1,719
3638;6;1,499
3638;7;1,599
3638;8;1,229
3638;13;0,999
3639;1;1,349
3639;6;1,249
3640;1;1,559
3640;4;1,799
3640;6;1,489
3640;7;1,559
3640;8;1,169
3641;1;1,529
3641;4;1,659
3641;6;1,429
3641;7;1,489
3642;1;1,499
3642;6;1,389
3642;8;1,199
3643;1;1,529
3643;4;1,681
3643;6;1,429
3644;1;1,503
3644;4;1,675
3644;6;1,415
3644;7;1,485
3644;8;1,079
3645;1;1,559
3645;4;1,709
3645;6;1,459
3645;7;1,559
3645;13;0,959
3646;1;1,469
3646;6;1,359
3646;8;1,019
3647;1;1,449
3647;6;1,339
3648;1;1,559
3648;6;1,459
3648;7;1,549
3649;8;0,985
3650;1;1,4
3650;6;1,285
3650;8;0,95
3651;1;1,412
3651;6;1,296
3651;8;0,954
3652;1;1,569
3652;4;1,729
3652;6;1,459
3652;7;1,559
3652;8;1,094
3653;1;1,549
3653;6;1,439
3653;7;1,539
3653;8;1,169
3654;8;1,143
3655;1;1,549
3655;4;1,709
3655;6;1,439
3656;8;1,079
3657;1;1,5
3657;6;1,4
3657;8;1,049
3658;1;1,589
3658;4;1,719
3658;6;1,479
3658;8;1,229
3659;1;1,482
3659;4;1,684
3659;6;1,339
3659;7;1,508
3659;8;1,118
3660;1;1,579
3660;4;1,789
3660;6;1,498
3660;7;1,598
3661;1;1,412
3661;6;1,237
3662;1;1,427
3662;6;1,297
3663;1;1,409
3663;6;1,239
3664;1;1,539
3664;4;1,681
3664;6;1,459
3664;7;1,549
3665;1;1,539
3665;4;1,681
3665;6;1,429
3665;7;1,519
3666;1;1,648
3666;6;1,498
3666;7;1,608
3667;1;1,515
3667;6;1,41
3667;8;1,1
3668;1;1,549
3668;6;1,449
3668;8;1,159
3669;1;1,589
3669;6;1,479
3669;7;1,609
3670;1;1,519
3670;4;1,661
3670;6;1,429
3670;7;1,519
3671;1;1,539
3671;3;1,589
3671;6;1,414
3671;7;1,489
3672;1;1,347
3672;6;1,219
3673;1;1,345
3673;6;1,258
3674;14;1,299
3674;15;1,239
3675;1;1,419
3675;4;1,579
3675;6;1,329
3675;7;1,399
3676;1;1,539
3676;4;1,699
3676;6;1,429
3676;7;1,499
3677;1;1,399
3677;6;1,354
3677;8;1,109
3677;13;0,899
3678;1;1,349
3678;6;1,219
3679;1;1,529
3679;4;1,671
3679;6;1,449
3679;7;1,539
3680;1;1,534
3680;6;1,419
3680;7;1,484
3681;1;1,529
3681;3;1,559
3681;4;1,689
3681;6;1,429
3681;7;1,499
3682;1;1,348
3682;6;1,208
3683;1;1,469
3683;4;1,629
3683;6;1,379
3683;7;1,419
3684;1;1,347
3684;6;1,219
3685;1;1,589
3685;6;1,459
3685;7;1,489
3685;8;1,109
3686;1;1,579
3686;4;1,776
3686;6;1,47
3686;7;1,548
3686;8;1,263
3687;1;1,319
3687;6;1,239
3688;1;1,319
3688;6;1,229
3689;1;1,427
3689;6;1,297
3690;1;1,319
3690;6;1,229
3691;1;1,319
3691;4;1,559
3691;6;1,229
3691;7;1,329
3692;1;1,579
3692;6;1,47
3692;7;1,548
3693;1;1,429
3693;4;1,629
3693;6;1,339
3693;7;1,379
3694;1;1,319
3694;6;1,229
3695;1;1,657
3695;6;1,572
3696;1;1,469
3696;6;1,379
3696;8;0,999
3697;1;1,243
3697;4;1,273
3697;6;1,194
3698;1;1,244
3698;3;1,279
3698;6;1,195
3698;7;1,245
3699;1;1,224
3699;4;1,274
3699;6;1,175
3699;7;1,225
3700;1;1,243
3700;4;1,273
3700;6;1,194
3701;1;1,244
3701;3;1,279
3701;6;1,195
3701;7;1,245
3702;1;1,243
3702;4;1,273
3702;6;1,194
3703;1;1,243
3703;4;1,273
3703;6;1,194
3704;1;1,224
3704;4;1,274
3704;6;1,175
3705;1;1,243
3705;4;1,273
3705;6;1,194
3706;6;1,339
3706;8;0,979
3707;1;1,569
3707;4;1,719
3707;6;1,489
3707;7;1,575
3707;8;1,3
3708;1;1,524
3708;6;1,427
3708;7;1,486
3708;8;1,109
3709;1;1,348
3709;6;1,266
3709;8;0,899
3710;1;1,559
3710;4;1,679
3710;6;1,459
3710;7;1,559
3710;8;1,123
3710;13;0,959
3711;1;1,439
3711;6;1,287
3712;1;1,554
3712;3;1,606
3712;6;1,467
3712;7;1,562
3713;1;1,569
3713;6;1,469
3713;7;1,549
3714;1;1,549
3714;6;1,449
3715;1;1,459
3715;6;1,309
3716;1;1,439
3716;6;1,287
3717;1;1,479
3717;6;1,359
3718;1;1,559
3718;6;1,445
3718;8;1,15
3719;1;1,459
3719;6;1,359
3719;8;0,939
3720;1;1,489
3720;6;1,419
3720;8;1,099
3721;1;1,579
3721;6;1,459
3721;7;1,539
3721;8;1,109
3722;6;1,34
3722;8;0,92
3723;1;1,459
3723;6;1,309
3724;1;1,509
3724;6;1,419
3724;7;1,469
3724;8;1,049
3725;1;1,529
3725;6;1,439
3725;7;1,489
3725;8;1,099
3726;1;1,549
3726;3;1,609
3726;6;1,479
3726;7;1,549
3727;1;1,519
3727;6;1,479
3728;1;1,419
3728;6;1,319
3729;1;1,429
3729;6;1,319
3730;1;1,369
3730;6;1,309
3730;8;0,915
3731;1;1,499
3731;4;1,619
3731;6;1,449
3731;7;1,529
3732;8;0,955
3733;1;1,549
3733;4;1,669
3733;6;1,439
3733;7;1,489
3734;1;1,549
3734;4;1,669
3734;6;1,439
3734;7;1,489
3735;8;0,969
3736;6;1,29
3736;8;0,91
3737;1;1,565
3737;6;1,519
3737;7;1,589
3738;1;1,499
3738;4;1,619
3738;6;1,429
3738;7;1,509
3739;1;1,499
3739;4;1,609
3739;6;1,429
3739;7;1,509
3739;8;0,995
3740;1;1,409
3740;6;1,319
3740;8;0,949
3741;6;1,315
3741;8;0,955
3742;6;1,329
3742;8;0,959
3743;1;1,459
3743;6;1,369
3744;1;1,499
3744;4;1,629
3744;6;1,459
3744;7;1,559
3745;6;1,401
3746;1;1,559
3746;6;1,459
3746;7;1,529
3746;8;1,109
3747;1;1,427
3747;6;1,329
3747;8;0,948
3747;13;0,985
3748;1;1,479
3748;4;1,599
3748;6;1,409
3748;7;1,479
3749;1;1,569
3749;6;1,419
3750;1;1,479
3750;6;1,379
3750;8;0,965
3751;1;1,439
3751;6;1,339
3751;8;0,959
3752;1;1,499
3752;6;1,439
3752;7;1,519
3753;1;1,509
3753;4;1,629
3753;6;1,459
3754;1;1,549
3754;4;1,659
3754;6;1,439
3754;7;1,499
3754;8;0,989
3755;6;1,37
3755;8;0,899
3756;1;1,499
3756;6;1,429
3756;8;1,1
3757;6;1,249
3758;1;1,499
3758;6;1,429
3759;6;1,28
3760;6;1,339
3761;1;1,499
3761;3;1,529
3761;6;1,439
3761;7;1,539
3762;1;1,389
3762;6;1,299
3762;8;0,919
3763;1;1,499
3763;6;1,429
3763;7;1,529
3764;1;1,519
3764;4;1,639
3764;6;1,459
3764;7;1,519
3765;1;1,429
3765;6;1,329
3765;8;0,969
3766;1;1,509
3766;4;1,629
3766;6;1,409
3766;8;0,999
3767;1;1,549
3767;6;1,459
3767;7;1,519
3767;8;1,199
3768;6;1,309
3768;8;0,92
3769;1;1,509
3769;6;1,419
3769;7;1,469
3769;8;1,049
3770;1;1,435
3770;4;1,499
3770;6;1,315
3771;1;1,539
3771;4;1,649
3771;6;1,469
3771;7;1,539
3772;1;1,539
3772;4;1,659
3772;6;1,479
3772;7;1,559
3773;1;1,519
3773;4;1,619
3773;6;1,429
3773;7;1,469
3774;1;1,539
3774;3;1,569
3774;4;1,689
3774;6;1,479
3775;6;1,28
3776;1;1,529
3776;4;1,649
3776;6;1,469
3776;7;1,549
3777;1;1,435
3777;6;1,315
3778;1;1,435
3778;6;1,315
3779;14;1,419
3780;1;1,529
3780;4;1,649
3780;6;1,469
3780;7;1,549
3781;1;1,439
3781;3;1,539
3781;6;1,319
3781;7;1,419
3782;1;1,435
3782;6;1,315
3783;1;1,539
3783;3;1,589
3783;4;1,659
3783;6;1,469
3783;7;1,519
3784;1;1,539
3784;4;1,649
3784;6;1,479
3784;7;1,549
3784;13;0,959
3785;1;1,435
3785;6;1,315
3786;1;1,509
3786;4;2,259
3786;6;1,439
3786;7;1,539
3787;1;1,509
3787;4;2,259
3787;6;1,439
3787;7;1,539
3788;1;1,539
3788;6;1,469
3788;7;1,549
3789;1;1,435
3789;6;1,315
3790;1;1,519
3790;4;1,639
3790;6;1,469
3790;7;1,539
3791;1;1,56
3791;6;1,466
3791;8;1,115
3792;1;1,378
3792;6;1,276
3792;8;0,889
3793;1;1,509
3793;4;1,629
3793;6;1,419
3793;7;1,479
3793;8;1,135
3793;13;0,949
3794;1;1,509
3794;6;1,419
3794;7;1,479
3794;8;1,135
3795;1;1,508
3795;6;1,418
3795;7;1,468
3795;8;0,918
3795;13;0,948
3796;6;1,289
3796;8;0,919
3797;6;1,259
3798;1;1,399
3798;6;1,289
3799;6;1,27
3800;1;1,559
3800;4;1,699
3800;6;1,459
3800;7;1,519
3801;1;1,549
3801;6;1,459
3801;7;1,559
3802;1;1,609
3802;6;1,509
3803;1;1,559
3803;6;1,492
3803;7;1,557
3804;6;1,329
3804;8;0,969
3805;1;1,459
3805;6;1,329
3805;7;1,389
3805;8;1,029
3806;6;1,35
3806;8;0,95
3807;1;1,569
3807;6;1,469
3807;8;1,179
3808;6;1,249
3808;8;0,862
3809;1;1,539
3809;4;1,669
3809;6;1,429
3809;7;1,529
3809;8;1,123
3810;1;1,415
3810;6;1,265
3810;13;0,755
3811;1;1,529
3811;4;1,669
3811;6;1,449
3811;7;1,549
3812;3;1,621
3812;6;1,459
3812;7;1,539
3813;6;1,285
3813;8;0,929
3814;8;0,91
3815;1;1,389
3815;6;1,289
3816;1;1,429
3816;6;1,329
3816;8;0,969
3817;1;1,409
3817;6;1,309
3817;13;0,969
3818;1;1,559
3818;4;1,695
3818;6;1,465
3818;7;1,519
3818;8;1,209
3819;1;1,355
3819;6;1,275
3819;8;0,905
3820;1;1,519
3820;4;1,649
3820;6;1,439
3820;7;1,499
3820;8;1,117
3821;1;1,529
3821;6;1,449
3821;7;1,549
3821;8;1,179
3822;1;1,509
3822;6;1,429
3823;1;1,529
3823;6;1,449
3824;1;1,529
3824;4;1,659
3824;6;1,449
3824;7;1,539
3825;1;1,339
3825;6;1,219
3825;7;1,229
3826;1;1,519
3826;4;1,649
3826;6;1,439
3826;7;1,499
3826;8;1,117
3826;13;0,959
3827;1;1,449
3827;4;1,609
3827;6;1,339
3827;7;1,379
3828;1;1,549
3828;6;1,479
3829;1;1,559
3829;3;1,619
3829;6;1,477
3829;7;1,56
3830;1;1,509
3830;4;1,639
3830;6;1,429
3830;7;1,489
3830;8;1,117
3831;1;1,357
3831;6;1,247
3831;8;0,937
3831;13;0,855
3832;1;1,353
3832;6;1,257
3832;7;1,277
3832;8;0,916
3833;6;1,257
3833;8;0,916
3834;1;1,559
3834;6;1,459
3835;1;1,429
3835;6;1,329
3836;1;1,559
3836;4;1,676
3836;6;1,449
3836;7;1,519
3837;1;1,559
3837;3;1,619
3837;6;1,449
3837;7;1,519
3838;1;1,35
3838;6;1,279
3838;8;0,91
3839;1;1,419
3839;6;1,339
3839;8;1,1
3840;1;1,397
3840;6;1,287
3840;8;0,937
3841;1;1,529
3841;3;1,579
3841;4;1,649
3841;6;1,469
3841;7;1,569
3842;6;1,359
3842;8;0,925
3843;1;1,519
3843;6;1,459
3843;7;1,509
3844;1;1,569
3844;6;1,499
3845;1;1,529
3845;3;1,559
3845;4;1,649
3845;6;1,469
3845;7;1,529
3846;1;1,549
3846;6;1,449
3846;7;1,519
3847;1;1,429
3847;6;1,329
3847;8;0,969
3848;1;1,409
3848;6;1,309
3849;1;1,549
3849;4;1,759
3849;6;1,449
3849;7;1,519
3849;8;1,199
3850;6;1,389
3850;8;0,927
3851;1;1,429
3851;6;1,329
3851;8;0,929
3852;1;1,499
3852;6;1,399
3852;7;1,449
3852;8;0,987
3853;1;1,499
3853;4;1,619
3853;6;1,419
3853;7;1,479
3853;8;1,117
3854;6;1,329
3854;8;0,969
3855;2;1,369
3855;6;1,319
3856;1;1,559
3856;4;1,699
3856;6;1,449
3856;7;1,519
3857;1;1,529
3857;4;1,649
3857;6;1,429
3857;7;1,499
3858;1;1,559
3858;4;1,699
3858;6;1,449
3858;7;1,519
3859;1;1,509
3859;4;1,629
3859;6;1,469
3859;7;1,569
3860;1;1,419
3860;4;1,599
3860;6;1,299
3860;7;1,399
3861;1;1,499
3861;3;1,529
3861;4;1,619
3861;6;1,459
3861;7;1,559
3862;1;1,479
3862;6;1,369
3863;1;1,419
3863;4;1,499
3863;6;1,299
3863;7;1,369
3864;1;1,419
3864;6;1,299
3865;1;1,509
3865;4;1,629
3865;6;1,469
3865;7;1,569
3866;1;1,509
3866;4;1,629
3866;6;1,459
3866;13;0,949
3867;1;1,559
3867;6;1,469
3868;1;1,549
3868;4;1,799
3868;6;1,449
3868;7;1,499
3868;8;1,199
3869;6;1,299
3869;8;0,939
3870;1;1,499
3870;4;1,619
3870;6;1,419
3870;7;1,499
3870;8;1,179
3871;6;1,256
3871;8;0,889
3872;1;1,378
3872;6;1,278
3872;8;0,911
3873;1;1,58
3873;3;1,644
3873;6;1,495
3873;7;1,565
3874;6;1,237
3875;1;1,549
3875;6;1,439
3875;7;1,549
3876;1;1,559
3876;6;1,449
3876;7;1,509
3877;6;1,238
3878;14;1,299
3878;15;1,239
3879;1;1,559
3879;4;1,689
3879;6;1,449
3879;8;1,182
3880;1;1,499
3880;4;1,619
3880;6;1,429
3880;7;1,529
3880;8;1,15
3881;1;1,499
3881;4;1,619
3881;6;1,419
3881;7;1,519
3881;8;1,15
3882;1;1,577
3882;6;1,467
3882;7;1,572
3882;8;1,12
3883;6;1,308
3883;8;0,898
3884;6;1,383
3885;1;1,577
3885;6;1,467
3885;7;1,572
3886;1;1,589
3886;4;1,719
3886;6;1,499
3886;7;1,589
3887;1;1,374
3887;6;1,279
3887;8;0,969
3888;8;0,929
3889;1;1,499
3889;4;1,629
3889;6;1,419
3889;7;1,479
3889;8;1,132
3890;1;1,519
3890;6;1,419
3890;7;1,519
3890;8;0,999
3891;1;1,499
3891;6;1,429
3891;7;1,489
3892;1;1,359
3892;6;1,239
3893;6;1,279
3893;13;0,898
3894;1;1,348
3894;6;1,269
3894;8;0,909
3895;1;1,479
3895;4;1,549
3895;6;1,419
3895;7;1,499
3895;8;0,979
3895;13;0,869
3896;1;1,498
3896;6;1,459
3896;7;1,539
3896;8;0,999
3897;1;1,399
3897;6;1,299
3898;1;1,369
3898;4;1,589
3898;6;1,269
3899;1;1,499
3899;3;1,539
3899;6;1,459
3899;7;1,539
3900;1;1,369
3900;6;1,269
3901;1;1,509
3901;4;1,659
3901;6;1,459
3901;7;1,519
3902;1;1,479
3902;6;1,429
3903;1;1,509
3903;6;1,459
3904;1;1,499
3904;6;1,449
3905;1;1,499
3905;4;1,639
3905;6;1,469
3905;7;1,549
3906;1;1,509
3906;4;1,649
3906;6;1,469
3906;7;1,549
3907;6;1,419
3907;13;0,869
3908;1;1,429
3908;6;1,319
3909;1;1,559
3909;6;1,439
3909;7;1,519
3910;1;1,499
3910;4;1,619
3910;6;1,419
3911;8;0,885
3912;1;1,4
3912;6;1,305
3912;8;0,95
3913;6;1,234
3914;15;1,235
3915;1;1,499
3915;6;1,28
3916;1;1,559
3916;3;1,639
3916;6;1,479
3916;7;1,559
3916;13;0,959
3917;1;1,489
3917;6;1,419
3918;1;1,477
3918;4;1,567
3918;6;1,297
3918;7;1,377
3919;1;1,479
3919;6;1,299
3920;1;1,539
3920;4;1,679
3920;6;1,429
3920;7;1,489
3921;1;1,579
3921;6;1,489
3921;8;1,169
3922;1;1,579
3922;6;1,489
3922;8;1,169
3923;1;1,559
3923;4;1,719
3923;6;1,449
3923;7;1,509
3923;8;1,179
3924;1;1,559
3924;3;1,619
3924;6;1,48
3924;7;1,549
3924;8;1,183
3925;1;1,507
3925;6;1,317
3926;1;1,549
3926;6;1,409
3927;1;1,554
3927;4;1,664
3927;6;1,444
3927;7;1,534
3928;6;1,45
3929;6;1,299
3930;1;1,569
3930;4;1,709
3930;6;1,459
3930;7;1,539
3931;1;1,479
3931;6;1,299
3932;1;1,559
3932;4;1,699
3932;6;1,449
3932;7;1,499
3932;8;1,179
3933;1;1,529
3933;6;1,339
3933;7;1,349
3933;8;1,179
3934;1;1,559
3934;4;1,799
3934;6;1,479
3934;7;1,549
3934;8;1,139
3934;13;0,939
3935;1;1,348
3935;6;1,278
3935;7;1,318
3935;8;1,089
3936;6;1,282
3936;8;0,904
3937;1;1,429
3937;6;1,329
3937;8;0,969
3938;6;1,278
3938;8;0,905
3939;1;1,389
3939;6;1,299
3939;8;1,299
3940;1;1,358
3940;6;1,282
3940;8;0,885
3941;1;1,499
3941;4;1,619
3941;6;1,479
3941;7;1,569
3941;8;1,107
3942;1;1,358
3942;6;1,268
3942;7;1,368
3943;1;1,519
3943;6;1,459
3943;8;1,089
3944;1;1,416
3944;6;1,338
3944;8;0,958
3945;1;1,449
3945;4;1,549
3945;6;1,379
3945;8;0,989
3946;1;1,489
3946;6;1,419
3946;7;1,469
3946;8;0,999
3947;1;1,509
3947;3;1,539
3947;6;1,419
3947;7;1,479
3947;8;1,102
3948;1;1,559
3948;4;1,699
3948;6;1,459
3949;6;1,28
3949;8;0,92
3950;6;1,299
3950;8;0,915
3951;1;1,399
3951;6;1,295
3951;8;0,929
3952;1;1,629
3952;6;1,479
3952;8;1,197
3953;6;1,297
3953;8;0,919
3954;1;1,479
3954;4;1,619
3954;6;1,399
3954;7;1,459
3954;8;1,27
3955;1;1,459
3955;6;1,359
3956;1;1,509
3956;3;1,559
3956;6;1,449
3956;7;1,509
3957;1;1,519
3957;6;1,469
3957;7;1,539
3957;8;1,269
3958;2;1,479
3958;6;1,349
3958;8;1,029
3959;1;1,51
3959;6;1,34
3959;8;1,02
3960;1;1,499
3960;4;1,659
3960;6;1,429
3960;7;1,529
3960;8;1,145
3961;1;1,369
3961;6;1,259
3961;7;1,279
3961;8;0,899
3962;1;1,409
3962;6;1,349
3963;7;1,39
3963;8;1,048
3964;1;1,499
3964;6;1,429
3964;7;1,509
3964;8;1,069
3965;6;1,319
3965;8;0,939
3966;1;1,37
3966;6;1,28
3966;8;0,89
3967;1;1,419
3967;6;1,349
3968;1;1,459
3968;4;1,539
3968;6;1,369
3968;7;1,409
3969;1;1,479
3969;4;1,579
3969;6;1,399
3969;7;1,439
3969;8;1,019
3970;1;1,459
3970;4;1,559
3970;6;1,349
3970;7;1,409
3971;6;1,319
3971;8;0,939
3972;1;1,38
3972;6;1,294
3972;8;0,931
3973;1;1,453
3973;6;1,319
3973;8;1,05
3974;6;1,277
3974;8;0,907
3975;1;1,499
3975;6;1,419
3975;7;1,479
3975;8;1,191
3976;1;1,439
3976;6;1,349
3976;7;1,369
3976;8;0,995
3977;1;1,499
3977;3;1,529
3977;6;1,399
3977;7;1,429
3978;6;1,295
3978;8;0,939
3979;1;1,549
3979;6;1,459
3979;8;1,23
3980;1;1,539
3980;4;1,739
3980;6;1,459
3980;8;1,199
3981;6;1,279
3981;8;0,906
3982;1;1,396
3982;6;1,274
3982;8;1,208
3983;1;1,375
3983;6;1,279
3983;8;0,937
3984;1;1,699
3984;6;1,319
3985;1;1,439
3985;6;1,309
3986;1;1,599
3986;6;1,509
3986;7;1,589
3987;8;0,886
3988;1;1,576
3988;4;1,748
3988;6;1,492
3988;7;1,569
3988;8;1,241
3989;1;1,39
3989;6;1,327
3989;8;0,947
3990;1;1,375
3990;6;1,279
3990;8;0,937
3991;1;1,499
3991;6;1,419
3991;7;1,479
3992;1;1,499
3992;6;1,419
3993;1;1,489
3993;6;1,439
3994;1;1,519
3994;4;1,639
3994;6;1,459
3994;7;1,519
